         934  0.7015073       40639.34    
         935  0.4688381       38753.59    
         936  0.6081682       26724.46    
         937  0.6277518       36458.78    
         938  0.7935990       42481.80    
         939  0.4771999       24215.37    
         940  0.4923202       32292.32    
         941  0.6387026       38863.79    
         942  0.5344808       20197.43    
         943  0.7585697       48750.77    
         944  0.5751829       24477.05    
         945  0.7385004       41934.36    
         946  0.4802198       26689.83    
         947  0.5981118       20969.58    
         948  0.7021045       46375.70    
         949  0.4665994       17713.70    
         950  0.7419270       49460.25    
         951  0.3412645       13025.55    
         952  0.5060746       26342.73    
         953  0.3523450       27819.70    
         954  0.4037453       34424.39    
         955  0.4462295       24966.24    
         956  0.4064538       17176.49    
         957  0.7297033       30234.53    
         958  0.7688751       40031.87    
         959  0.5206426       26025.13    
         960  0.5866158       49534.35    
         961  0.3147511       21521.92    
         962  0.7051967       40754.71    
         963  0.5695897       18200.61    
         964  0.4459884       37950.27    
         965  0.5839701       14572.81    
         966  0.3934522       19531.50    
         967  0.2045499       6011.233    
         968  0.5427828       23432.50    
         969  0.6902789       41787.28    
         970  0.5939546       28898.93    
         971  0.3817074       19247.46    
         972  0.5651618       38929.31    
         973  0.6460885       45166.18    
         974  0.3219102       16205.83    
         975  0.4837843       14464.92    
         976  0.7223129       31941.13    
         977  0.7824838       30905.33    
         978  0.2432201       8651.288    
         979  0.5046206       37361.91    
         980  0.6966579       46914.91    
         981  0.5899858       32092.20    
         982  0.6460306       21186.68    
         983  0.5829074       25984.90    
         984  0.3989369       26568.42    
         985  0.4689727       4897.603    
         986  0.5848976       40648.84    
         987  0.4586387       27413.41    
         988  0.5321217       20375.82    
         989  0.4692032       29335.92    
         990  0.7530865       32305.72    
         991  0.7374433       40880.88    
         992  0.7430937       43925.04    
         993  0.2644490       7875.907    
         994  0.3327057       28716.48    
         995  0.5599812       38640.45    
         996  0.8471375       46611.09    
         997  0.5591492       18696.30    
         998  0.6363974       18025.47    
         999  0.6257160       47491.40    
        1000  0.7977247       38030.53    
